,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_2_5_node_143,5,0.0,0.005116750294526402,0.32838283828382836,3.0452261306532664,0.02271018650554848,3.051,1.949,1.7508333333333335,0.3898000000000001,0.07897730112250807,0.011133512602158979,0.24585317460317457,0.24706212043451087,0.0
graph_4_1_node_157,8,0.17857142857142858,0.00871536765085175,0.388671875,2.5728643216080402,0.0747736492640347,4.107,3.893,1.2702666666666667,0.486625,0.15219962579540725,0.022629924070980686,0.334275591075591,0.3366254353587132,0.13050732753603575
graph_1_5_node_26,7,0.38095238095238093,0.005086305449272442,0.32516339869281047,3.0753768844221105,0.020395241093978986,6.0,1.0,6.0,0.1428571428571428,0.033318279569892466,0.005882840236686392,0.0769230769230769,0.07751027598355843,0.2332279569892474
graph_2_2_node_180,5,0.0,0.0021045333418998778,0.334453781512605,2.9899497487437188,0.05484292191899042,3.21,1.79,2.025,0.35800000000000004,0.053690680192073376,0.010741632932806063,0.22083333333333335,0.22191841364464313,0.0
graph_1_1_node_131,7,0.38095238095238093,0.0011964654114076905,0.29701492537313434,3.3668341708542715,0.08753898616794797,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.32
graph_1_3_node_60,5,0.6,0.00037093473478296143,0.2952522255192878,3.386934673366834,0.01969569955604631,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.23077846153846157
graph_3_5_node_23,8,0.03571428571428571,0.014164424542878437,0.3671586715867159,2.7236180904522613,0.05321587762135754,3.034,4.966,0.6160761904761902,0.62075,0.1734534564282693,0.029008152942932797,0.4508929292929291,0.45409899194340997,0.00021883289124668436
graph_1_4_node_148,8,0.6,0.00046946289173071555,0.29569093610698366,3.3819095477386933,0.1510874513362219,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667
graph_1_3_node_179,12,0.4090909090909091,0.014966434479388056,0.31738437001594894,3.150753768844221,0.049215737852684315,11.0,1.0,11.0,0.08333333333333331,0.05000000000000001,0.005555555555555553,0.0434782608695652,0.0441147981069936,0.5999999999999998
graph_3_1_node_106,9,0.1388888888888889,0.012394820977673983,0.39641434262948205,2.522613065326633,0.06767407636152695,4.975,4.025,1.2401,0.44722222222222235,0.14388664861656503,0.023453412000031683,0.2882560439560439,0.29062076932325565,0.17776300109119916
graph_4_4_node_197,4,0.0,0.0014014490499877144,0.36116152450090744,2.7688442211055277,0.04599609406933369,1.635,2.365,0.898,0.59125,0.11987153864509321,0.013428416667865569,0.4387428571428571,0.440179973939564,0.0
graph_4_2_node_70,7,0.0,0.005341744215263599,0.36313868613138683,2.7537688442211055,0.04483987855514507,3.733,3.267,1.32435,0.4667142857142857,0.11944963309548529,0.0191226572395668,0.313216045066045,0.3152099619673721,0.0
graph_3_4_node_181,6,0.06666666666666667,0.00675506665991284,0.35727109515260325,2.798994974874372,0.043591223132695874,2.998,3.002,0.999,0.5003333333333334,0.1465803749588132,0.016739315494083723,0.3336666666666666,0.3354827498531435,0.14622464373351676
graph_1_4_node_176,5,0.1,0.0054908897232659555,0.2851002865329513,3.507537688442211,0.008118655458245567,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.12497499999999999
graph_2_3_node_41,10,0.3111111111111111,0.009589806950123,0.3528368794326241,2.8341708542713566,0.14895855053207704,8.793,1.207,7.965,0.12070000000000002,0.04397741133766873,0.007002341485276221,0.06473684210526315,0.06553195278076535,0.32236063098687834
graph_1_4_node_85,4,0.3333333333333333,0.000983643419239403,0.2767732962447844,3.613065326633166,0.013034940869893345,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538
graph_2_5_node_36,13,0.14102564102564102,0.021470325674838673,0.37057728119180633,2.698492462311558,0.05635935419555367,9.993,3.007,3.326833333333334,0.23130769230769233,0.10819765836684636,0.01746402769603003,0.13080988142292488,0.13269039202665447,0.3596493374132973
graph_2_4_node_73,9,0.0,0.014492377760113802,0.35159010600706714,2.8442211055276383,0.057028740633923894,5.998,3.002,1.9985,0.33355555555555555,0.1470582505729564,0.016717648222028536,0.2001714285714286,0.202101965288879,0.0
graph_1_5_node_151,9,0.05555555555555555,0.014580469517279754,0.3378607809847199,2.959798994974874,0.013762499013355143,6.014,2.986,2.021,0.3317777777777777,0.09950322580645161,0.017565680473372775,0.19895000000000004,0.2007013485945463,0.16659139784946234
graph_2_5_node_11,17,0.02857142857142857,0.04032555977548496,0.37057728119180633,2.698492462311558,0.050354944801522424,12.526,4.474,2.8820107142857143,0.2631764705882353,0.18450115571136852,0.025502677963655254,0.1522219597771322,0.1550256417017419,0.245650899114639
graph_2_3_node_62,6,0.2,0.005679077151539751,0.33728813559322035,2.9648241206030153,0.04958302934362974,3.978,2.022,1.9857,0.33699999999999997,0.08140848397529345,0.01154718089310684,0.20315367965367973,0.20447687560147962,0.160126058611276
graph_3_3_node_184,7,0.14285714285714285,0.004664920743533652,0.3761814744801512,2.658291457286432,0.051545669015090535,2.976,4.024,0.74265,0.5748571428571426,0.1686654704033948,0.02285793377040666,0.4038111111111112,0.4060051101633926,0.16610169902968597
graph_3_5_node_141,16,0.175,0.023932767611681786,0.39879759519038077,2.507537688442211,0.21172417936563048,11.041,4.959,2.2352,0.3099375,0.19150927211064525,0.0285371283020962,0.1834646681543233,0.18669969887786778,0.4625727977525126
graph_3_2_node_154,5,0.1,0.0023985164704179002,0.32569558101472995,3.07035175879397,0.018263978819054005,3.999,1.001,3.9975,0.20020000000000004,0.0444796278683831,0.0056434452055237365,0.11125000000000003,0.11180395500004585,0.1333138836051493
graph_3_4_node_72,10,0.08888888888888889,0.013875054313011115,0.38269230769230766,2.613065326633166,0.0676954225742157,3.865,6.135,0.6360476190476191,0.6134999999999999,0.2639279893099737,0.03473669849068792,0.44364102564102564,0.44734914635867234,0.18536987466689853
graph_3_3_node_129,22,0.11688311688311688,0.034537864633126344,0.4344978165938865,2.301507537688442,0.1731049238812811,14.249,7.751,1.8780365079365078,0.3523181818181818,0.31443201029070034,0.04422491368983205,0.21449647313424408,0.21876573823744144,0.5686421871364992
