,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_4_1_node_415,27,0.08262108262108261,0.0013731359324996965,0.4070904645476773,2.4564564564564564,0.03042798818780352,11.038,15.962,0.6924742889463478,0.5911851851851851,0.39722608403291226,0.016684651179827297,0.4197544610664635,0.420347978332162,0.2975929087007942
graph_4_1_node_678,27,0.07692307692307693,0.0015342059524158453,0.4100985221674877,2.4384384384384385,0.03258661269740271,8.03,18.97,0.4235895621406456,0.7025925925925929,0.4674293561457849,0.01979819516449655,0.5416067567567567,0.5423118846852519,0.22171086756661934
graph_4_1_node_572,25,0.09,0.0011472687039987765,0.3992805755395684,2.5045045045045047,0.027078615975468328,12.1,12.9,0.9391025641025642,0.5159999999999999,0.28645734720386484,0.013515464413370388,0.3477951635846374,0.3482749186479972,0.28970142617707645
graph_4_1_node_656,22,0.15789473684210525,0.0007563358431462779,0.3794151158374478,2.635635635635636,0.01859342984857047,12.325999999999999,9.674,1.2806317460317458,0.43972727272727263,0.5734833409779196,0.009855860130507805,0.28208975432752514,0.2824495819151012,0.6677545388502739
graph_4_1_node_18,27,0.13105413105413105,0.0013240692643153328,0.4082550061299551,2.4494494494494496,0.035917162392897065,12.128,14.872,0.8165164835164838,0.5508148148148148,0.3547991733853749,0.015539816718197194,0.3801896810506568,0.380742735949025,0.3120816423941585
graph_4_1_node_29,20,0.09473684210526316,0.0007344030813073372,0.3929976396538159,2.5445445445445447,0.02380701916791356,9.033999999999999,10.966,0.8251500721500722,0.5483,0.27306101001264604,0.011461628610500338,0.3777959180233929,0.37820368339514215,0.22384848580010092
graph_4_1_node_108,22,0.02631578947368421,0.0008918015512407027,0.3920722135007849,2.5505505505505504,0.022278842096668285,5.785,16.215,0.3630334644114056,0.7370454545454546,0.5965187038459626,0.016948761667761308,0.585761210161503,0.5863638896499909,0.1084896888680652
graph_4_1_node_94,24,0.14130434782608695,0.0010687275357395374,0.3956435643564357,2.5275275275275275,0.025193555895125456,10.111,13.889000000000001,0.7300659340659338,0.5787083333333333,0.67783677145104,0.014190669477983796,0.4074039215686275,0.40792036201617604,0.5348625571840514
graph_4_1_node_17,15,0.028571428571428567,0.0005856135303412722,0.3735976065818998,2.6766766766766765,0.012753755546605098,3.917,11.083,0.3554994172494172,0.7388666666666666,0.2873552312028495,0.01160928826855923,0.5867176765443021,0.5871296334439993,0.0922518025644737
graph_4_1_node_718,33,0.14583333333333334,0.0018923164185586144,0.4193954659949622,2.3843843843843846,0.04842196632195304,14.065999999999999,18.934,0.7436843593712785,0.5737575757575761,0.5855660972416495,0.01959208191760221,0.4023656738134834,0.4030697801884719,0.4635332985353914
graph_4_1_node_131,26,0.043478260869565216,0.0012619690600748966,0.3973747016706444,2.5165165165165164,0.02409078630593989,9.707,16.293,0.6076812691264702,0.6266538461538461,0.572870095858677,0.017056127157860906,0.4588292629599751,0.4594350123028747,0.2852689332793387
graph_4_1_node_63,33,0.09848484848484848,0.0020736553064255184,0.413664596273292,2.417417417417417,0.0365923983438886,13.092,19.908,0.6581586171310629,0.6032727272727274,0.6298392139126677,0.020574212019851382,0.4319954879269007,0.43273573449579295,0.4427865608423302
graph_4_1_node_90,22,0.10822510822510822,0.0009742471498139937,0.3976910828025478,2.5145145145145147,0.026642067684997998,9.047,12.953,0.6992076923076922,0.5887727272727272,0.31931177978775976,0.01351820987747524,0.4172965686274509,0.41777818456683696,0.2463180750296449
graph_4_1_node_337,36,0.08095238095238096,0.0026236758753174685,0.4261945392491467,2.3463463463463463,0.03952470811648568,15.107000000000001,20.893,0.7240251658558159,0.5803611111111111,0.544193960596361,0.021764272779559758,0.40891248126836666,0.4096894410965723,0.416284825151888
graph_4_1_node_358,17,0.036764705882352935,0.0006155905878120856,0.3815889992360581,2.6206206206206204,0.018512254462778297,3.4210000000000003,13.579,0.2593754356754357,0.7987647058823532,0.590393579363995,0.013991729591586665,0.6682214650262018,0.6687261304325639,0.13412459798914478
graph_4_1_node_317,36,0.09523809523809523,0.0025825827755543906,0.4178168130489335,2.393393393393393,0.034628638956265466,15.96,20.04,0.7967563909774438,0.5566666666666665,0.962748494597107,0.0204853805306001,0.3857216767694017,0.3864669870131953,0.8139969609645634
graph_4_1_node_809,24,0.13405797101449274,0.00089687932655647,0.3956435643564357,2.5275275275275275,0.030541209030678432,12.103,11.897,1.0208242424242424,0.4957083333333334,0.2841350758196718,0.012429877846435216,0.32971578217894,0.3301582514982245,0.30975878712997473
graph_4_1_node_530,25,0.17,0.0008956063481355199,0.39315230224321135,2.543543543543544,0.029855387285684036,15.017000000000001,9.982999999999999,1.5047222222222219,0.3993200000000001,0.23243329322447326,0.010435144256455631,0.2494817073170732,0.24985309932145555,0.3723983867785628
graph_4_1_node_97,14,0.054945054945054944,0.0004184657453125781,0.3778366111951589,2.6466466466466465,0.015955704846432786,4.186,9.814,0.43259444444444456,0.7009999999999997,0.23566587436178366,0.010288615879830388,0.5409108522293876,0.5412756641303097,0.11931403635420385
graph_4_1_node_298,17,0.036764705882352935,0.0007162651055019327,0.37627118644067803,2.6576576576576576,0.015666554687367294,3.77,13.23,0.28842309357309354,0.7782352941176469,0.5760609857852783,0.01365005527834962,0.6386155794624901,0.6391072951800021,0.17313218538835612
graph_4_1_node_571,29,0.04679802955665025,0.0018291193658900513,0.4114497528830313,2.4304304304304303,0.030579066632584133,7.9479999999999995,21.052,0.3798738592805544,0.7259310344827586,0.5031565294009323,0.022083827515235945,0.5705251633732408,0.5713076128114679,0.14590989390158235
graph_4_1_node_632,15,0.0761904761904762,0.00047785296464219356,0.3791271347248577,2.6376376376376376,0.01620506690045215,4.124,10.876,0.3840459956709956,0.7250666666666664,0.2719597759701344,0.011360397217544616,0.5698004324051237,0.5702047039654072,0.12463329755190244
graph_4_1_node_775,26,0.14461538461538462,0.0012310385456811774,0.38962558502340094,2.5665665665665665,0.021895174785585232,14.432,11.568,1.2598287878787875,0.444923076923077,0.6116436284908762,0.011815008109524936,0.28652689414979976,0.28695720569376104,0.8031820867905026
graph_4_1_node_946,26,0.04,0.0013972572042119467,0.4082550061299551,2.4494494494494496,0.029443462681743506,6.645,19.355,0.34747110061346503,0.7444230769230767,0.8231581625741979,0.019981175695761924,0.5946407975604436,0.5953601473408201,0.2731635228953742
graph_4_1_node_897,50,0.10283687943262412,0.0041478202932862295,0.43681679055531264,2.289289289289289,0.05466304366110535,26.259,23.741,1.107893795754208,0.4748200000000001,0.5668417603976375,0.024805791414070605,0.3114185801552557,0.3123020885216806,0.5997935860300052
